"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00027401","1972-06","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","2",",0","2",",0","0",",0","9",",0","1",",0","0",",0","25",",0","0",",0","0",",0","0",",0","25","","18","","19720605","+,,0","19720601",",,0","19720628",",,0","","","19720628","+,,0","19720617",",,0","-1.7",",0,05,+","229",",,0,01,","28",",,0,28,","7.6",",,0,28,+","7.2",",0,17,","","","515.7",",0","15.2",",,,0","28",",,,0","1.14",",0","2.58",",,,0","-0.30",",,,0","90",",X","","","14.3",",X","",""
"USW00027401","1972-07","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","0",",0","0",",0","25","","21","","19720701",",,0","19720731","+,,0","19720731","+,,0","","","19720717",",,0","19720718",",,0","-1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,17,","15.0",",0,18,","440.9","0","440.9",",0","17.8",",,,0","0",",,,0","4.11",",0","6.70",",,,0","1.52",",,,0","100",",X","","","13.0",",X","",""
"USW00027401","1972-08","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","25","","22","","19720831","+,,0","19720831","+,,0","19720831",",,0","","","19720810",",,0","19720821","+,,0","0.0",",0,31,+","0",",,0,31,+","0",",T,0,31,","5.1",",,0,10,","12.2",",0,21,+","850.3","0","409.4",",0","13.9",",,,0","0",",T,,0","5.13",",0","7.43",",,,0","2.83",",,,0","290",",X","","","15.6",",X","",""
"USW00027401","1972-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","13",",0","0",",0","0",",0","11",",0","0",",0","0",",0","25",",0","15",",0","0",",0","0",",0","7","","1","","19720922",",,0","19720930","+,,0","19720919",",,0","","","19720919",",,0","19720905",",,0","-8.9",",0,22,","51",",,0,30,+","18",",,0,19,","1.8",",,0,19,","8.3",",0,05,","1427.1","0","576.8",",0","11.4",",,,0","111",",,,0","-0.89",",0","0.62",",,,0","-2.40",",,,0","260",",X","","","20.6",",X","",""
"USW00027401","1972-10","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","","","2","3,0","1",",0","31",",0","26",",0","0",",0","0",",0","10","","2","","19721031",",,0","","","19721006",",3,0","","","19721006",",,0","19721010",",,0","-17.8",",0,31,","","","99","3,,0,06,","9.1",",,0,06,","3.3",",0,10,","2189.5","0","762.4",",0","17.8",",,,0","187","3,,,0","-6.26",",0","-3.36",",,,0","-9.16",",,,0","110",",X","","","24.6",",X","",""
"USW00027401","1972-11","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","6",",0","0",",0","0",",0","30",",0","1",",0","19",",0","30",",0","30",",0","0",",0","0",",0","11","","1","","19721126",",,0","19721116",",,0","19721110",",,0","","","19721112",",,0","19721101",",,0","-29.4",",0,26,","330",",,0,16,","28",",,0,10,","1.3",",,0,12,","-5.6",",0,01,","3258.9","0","1069.4",",0","4.2",",,,0","75",",,,0","-17.31",",0","-14.67",",,,0","-19.96",",,,0","260",",X","","","20.6",",X","",""
"USW00027401","1972-12","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","","","0",",0","21",",0","31",",0","29",",0","0",",0","0",",0","9","","1","","19721228","+,,0","","","19721201",",,0","","","19721201",",,0","19721207","+,,0","-37.8",",0,28,+","","","13",",,0,01,","1.3",",,0,01,","0.6",",0,07,+","4459.6","0","1200.7",",0","4.9",",,,0","54",",,,0","-20.40",",0","-16.90",",,,0","-23.90",",,,0","260",",X","","","20.1",",X","",""
"USW00027401","1973-01","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","4",",0","1",",0","0",",0","","","1",",0","24",",0","31",",0","29",",0","0",",0","0",",0","6","","","","19730123",",,0","","","19730129",",,0","","","19730129",",,0","19730105","+,,0","-42.2",",0,23,","","","81",",,0,29,","8.1",",,0,29,","0.6",",0,05,+","5790.3","0","1330.7",",0","9.4",",,,0","94",",,,0","-24.59",",0","-20.54",",,,0","-28.65",",,,0","270",",X","","","23.2",",X","",""
"USW00027401","1973-02","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","","","0",",0","28",",0","28",",0","28",",0","0",",0","0",",0","5","","3","","19730217",",,0","","","19730209",",,0","","","19730209",",,0","19730204",",,0","-41.1",",0,17,","","","13",",,0,09,","1.3",",,0,09,","-5.0",",0,04,","7058.1","0","1267.8",",0","1.3",",,,0","13",",,,0","-26.94",",0","-23.23",",,,0","-30.66",",,,0","270",",X","","","23.2",",X","",""
"USW00027401","1973-03","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","","","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","2","","","","19730310",",,0","","","19730329","+,,0","","","19730329","+,,0","19730331",",,0","-46.1",",0,10,","","","0",",T,0,29,+","0.0",",T,0,29,+","-14.4",",0,31,","8604.3","0","1546.2",",0","0.0",",T,,0","0",",T,,0","-31.55",",0","-28.47",",,,0","-34.62",",,,0","80",",X","","","13.9",",X","",""
"USW00027401","1973-04","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","","","1",",0","25",",0","30",",0","30",",0","0",",0","0",",0","5","","4","","19730417",",,0","","","19730422",",,0","","","19730422",",,0","19730430","+,,0","-31.7",",0,17,","","","58",",,0,22,","1.5",",,0,22,","-8.9",",0,30,+","9718.9","0","1114.6",",0","4.9",",,,0","122",",,,0","-18.82",",0","-14.79",",,,0","-22.85",",,,0","270",",X","","","8.9",",X","",""
"USW00027401","1973-05","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","30",",0","1",",0","2",",0","31",",0","21",",0","0",",0","0",",0","25","","12","","19730503","+,,0","19730504","+,,0","19730501",",,0","1","","19730501",",,0","19730526",",,0","-17.8",",0,03,+","406",",,0,04,+","76",",,0,01,","7.9",",,0,01,","5.6",",0,26,","10456.6","0","737.7",",0","15.1",",,,0","110",",,,0","-5.46",",0","-2.62",",,,0","-8.31",",,,0","90",",X","","","17.9",",X","",""
"USW00027401","1973-06","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","1",",0","0",",0","0",",0","28",",0","0",",0","0",",0","0",",0","23","","20","","19730611","+,,0","19730623",",,0","19730623",",,0","","","19730622",",,0","19730621",",,0","-2.2",",0,11,+","25",",,0,23,","18",",,0,23,","7.6",",,0,22,","12.8",",0,21,","10971.6","0","515.0",",0","12.9",",,,0","31",",,,0","1.17",",0","3.12",",,,0","-0.79",",,,0","90",",X","","","10.7",",X","",""
"USW00027401","1973-07","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","19","","14","","19730722",",,0","19730731","+,,0","19730722","+,,0","","","19730722",",,0","19730724",",,0","-4.4",",0,22,","0",",,0,31,+","0",",T,0,22,+","5.6",",,0,22,","19.4",",0,24,","416.9","0","416.9",",0","10.0",",,,0","0",",T,,0","4.88",",0","8.85",",,,0","0.91",",,,0","270",",X","","","15.6",",X","",""
"USW00027401","1973-08","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","26","","16","","19730814",",,0","19730831","+,,0","19730813",",,0","","","19730809",",,0","19730802","+,,0","-2.8",",0,14,","0",",,0,31,+","0",",T,0,13,","8.1",",,0,09,","16.1",",0,02,+","854.0","0","437.1",",0","21.9",",,,0","0",",T,,0","4.23",",0","7.26",",,,0","1.21",",,,0","270",",X","","","11.6",",X","",""
"USW00027401","1973-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","4",",0","2",",0","0",",0","17",",0","3",",0","0",",0","0",",0","25","","17","","19730928",",,0","19730929","+,,0","19730927",",,0","","","19730922",",,0","19730913",",,0","-10.6",",0,28,","102",",,0,29,+","58",",,0,27,","6.6",",,0,22,","12.8",",0,13,","1354.3","0","500.3",",0","17.0",",,,0","91",",,,0","1.66",",0","3.85",",,,0","-0.54",",,,0","100",",X","","","12.1",",X","",""
"USW00027401","1973-10","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","13",",0","1",",0","0",",0","29","2,0","2","1,0","7",",0","31",",0","28",",0","0",",0","0",",0","20","","10","","19731031",",,0","19731027","+,2,0","19731020",",1,0","","","19731020",",,0","19731001",",,0","-22.8",",0,31,","203","2,,0,27,+","43","1,,0,20,","3.6",",,0,20,","3.3",",0,01,","2201.6","0","847.3",",0","12.1",",,,0","168","1,,,0","-9.00",",0","-6.22",",,,0","-11.78",",,,0","60",",X","","","16.5",",X","",""
"USW00027401","1973-11","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","30",",0","0",",0","20",",0","30",",0","30",",0","0",",0","0",",0","6","","1","","19731119",",,0","19731111","+,,0","19731116","+,,0","","","19731116","+,,0","19731107",",,0","-28.9",",0,19,","152",",,0,11,+","8",",,0,16,+","0.8",",,0,16,+","-1.7",",0,07,","3243.2","0","1041.6",",0","2.9",",,,0","29",",,,0","-16.39",",0","-13.34",",,,0","-19.44",",,,0","260",",X","","","29.9",",X","",""
"USW00027401","1973-12","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","31",",0","0",",0","26",",0","31",",0","30",",0","0",",0","0",",0","6","","","","19731225","+,,0","19731231","+,,0","19731212",",,0","","","19731212",",,0","19731231",",,0","-32.2",",0,25,+","102",",,0,31,+","3",",,0,12,","0.3",",,0,12,","2.8",",0,31,","4467.9","0","1224.7",",0","0.3",",,,0","3",",,,0","-21.17",",0","-18.10",",,,0","-24.25",",,,0","260",",X","","","29.5",",X","",""
"USW00027401","1974-01","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","31",",0","0",",0","26",",0","31",",0","29",",0","0",",0","0",",0","6","","","","19740123",",,0","19740104","+,,0","19740131","+,,0","","","19740105",",,0","19740104",",,0","-38.3",",0,23,","102",",,0,04,+","5",",,0,31,+","0.8",",,0,05,","3.9",",0,04,","5774.7","0","1306.8",",0","2.4",",,,0","13",",,,0","-23.82",",0","-20.34",",,,0","-27.31",",,,0","270",",X","","","36.2",",X","",""
"USW00027401","1974-02","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","","","0",",0","28",",0","28",",0","28",",0","0",",0","0",",0","2","","","","19740209","+,,0","","","19740216",",,0","","","19740222","+,,0","19740227",",,0","-41.1",",0,09,+","","","10",",,0,16,","0.5",",,0,22,+","-20.0",",0,27,","7240.6","0","1465.9",",0","1.0",",,,0","18",",,,0","-34.02",",0","-31.51",",,,0","-36.53",",,,0","280",",X","","","17.9",",X","",""
"USW00027401","1974-03","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","","","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","3","","","","19740306",",,0","","","19740331","+,,0","","","19740331","+,,0","19740325",",,0","-40.6",",0,06,","","","0",",T,0,31,+","0.0",",T,0,31,+","-18.3",",0,25,","8715.8","0","1475.2",",0","0.0",",T,,0","0",",T,,0","-29.25",",0","-25.58",",,,0","-32.93",",,,0","270",",X","","","13.9",",X","",""
"USW00027401","1974-04","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","","","0",",0","29",",0","30",",0","30",",0","0",",0","0",",0","3","","","","19740411",",,0","","","19740416",",,0","","","19740416",",,0","19740430","+,,0","-35.0",",0,11,","","","13",",,0,16,","1.3",",,0,16,","-12.2",",0,30,+","9927.0","0","1211.2",",0","1.3",",,,0","13",",,,0","-22.04",",0","-18.20",",,,0","-25.88",",,,0","270",",X","","","14.3",",X","",""
"USW00027401","1974-05","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","","","1",",0","8",",0","31",",0","31",",0","0",",0","0",",0","26","","21","","19740501",",,0","","","19740511",",,0","","","19740511",",,0","19740518",",,0","-23.9",",0,01,","","","51",",,0,11,","1.8",",,0,11,","0.0",",0,18,","10748.8","0","821.8",",0","4.2",",,,0","85",",,,0","-8.18",",0","-5.07",",,,0","-11.28",",,,0","90",",X","","","14.3",",X","",""
"USW00027401","1974-06","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","1",",0","3",",0","0",",0","26",",0","7",",0","0",",0","0",",0","21","","11","","19740605",",,0","19740611",",,0","19740610",",,0","","","19740610",",,0","19740609",",,0","-10.6",",0,05,","102",",,0,11,","137",",,0,10,","10.7",",,0,10,","6.7",",0,09,","11317.1","0","568.3",",0","21.0",",,,0","238",",,,0","-0.61",",0","1.45",",,,0","-2.67",",,,0","280",",X","","","15.6",",X","",""
"USW00027401","1974-07","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","8",",0","1",",0","0",",0","1",",0","2",",0","0",",0","20",",0","0",",0","2",",0","0",",0","18","","13","","19740706",",,0","19740706",",,0","19740706",",,0","","","19740706",",,0","19740728",",,0","-2.8",",0,06,","51",",,0,06,","46",",,0,06,","5.8",",,0,06,","25.6",",0,28,","468.6","0","468.6",",0","14.0",",,,0","76",",,,0","3.22",",0","6.00",",,,0","0.43",",,,0","90",",X","","","10.3",",X","",""
"USW00027401","1974-08","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0","1,0","10",",0","3",",0","0",",0","1",",0","1",",0","0","1,0","20","1,0","4",",0","0",",0","0",",0","23","","20","","19740822","+,1,0","19740819",",,0","19740818",",,0","","","19740818",",,0","19740831","+,,0","-2.2","1,0,22,+","25",",,0,19,","25",",,0,18,","6.6",",,0,18,","18.3",",0,31,+","933.6","0","465.0",",0","19.1",",,,0","48",",,,0","3.04","1,0","6.00",",,,0","0.07","1,,,0","280",",X","","","13.4",",X","",""
"USW00027401","1974-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","8",",0","1",",0","0",",0","2",",0","0",",0","0",",0","28",",0","15",",0","0",",0","0",",0","24","","14","","19740929",",,0","19740930","+,,0","19740929",",,0","","","19740901",",,0","19740911",",,0","-7.8",",0,29,","25",",,0,30,+","15",",,0,29,","2.5",",,0,01,","12.8",",0,11,","1508.7","0","575.1",",0","4.8",",,,0","28",",,,0","-0.84",",0","1.18",",,,0","-2.86",",,,0","90",",X","","","21.5",",X","",""
"USW00027401","1974-10","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","31",",0","1",",0","15",",0","31",",0","31",",0","0",",0","0",",0","16","","1","","19741023",",,0","19741031","+,,0","19741002",",,0","","","19741002",",,0","19741001",",,0","-26.1",",0,23,","76",",,0,31,+","30",",,0,02,","1.0",",,0,02,","-4.4",",0,01,","2537.5","0","1028.8",",0","3.4",",,,0","98",",,,0","-14.85",",0","-12.50",",,,0","-17.21",",,,0","90",",X","","","21.9",",X","",""
"USW00027401","1974-11","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","30",",0","0",",0","28",",0","30",",0","30",",0","0",",0","0",",0","13","","4","","19741128","+,,0","19741130","+,,0","19741130","+,,0","","","19741116",",,0","19741113",",,0","-37.2",",0,28,+","102",",,0,30,+","15",",,0,30,+","1.0",",,0,16,","0.0",",0,13,","3811.7","0","1274.2",",0","2.3",",,,0","43",",,,0","-24.14",",0","-20.48",",,,0","-27.80",",,,0","280",",X","","","17.4",",X","",""
"USW00027401","1974-12","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","12","","","","19741230",",,0","19741231","+,,0","19741207",",,0","","","19741231",",,0","19741215",",,0","-45.6",",0,30,","102",",,0,31,+","23",",,0,07,","0.8",",,0,31,","-20.0",",0,15,","5432.6","0","1620.9",",0","1.8",",,,0","58",",,,0","-33.95",",0","-30.83",",,,0","-37.08",",,,0","270",",X","","","17.9",",X","",""
"USW00027401","1975-01","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","8",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","10","","1","","19750112",",,0","19750131","+,,0","19750128",",,0","","","19750119","+,,0","19750129",",,0","-47.8",",0,12,","127",",,0,31,+","15",",,0,28,","0.8",",,0,19,+","-17.2",",0,29,","7030.1","0","1597.5",",0","3.8",",,,0","63",",,,0","-33.20",",0","-30.37",",,,0","-36.03",",,,0","280",",X","","","20.6",",X","",""
"USW00027401","1975-02","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","10",",0","0",",0","0",",0","26","2,0","1","1,0","28",",0","28",",0","28",",0","0",",0","0",",0","9","","1","","19750216",",,0","19750224","+,2,0","19750208",",1,0","","","19750208",",,0","19750205",",,0","-43.9",",0,16,","152","2,,0,24,+","25","1,,0,08,","1.3",",,0,08,","-7.2",",0,05,","8330.0","0","1299.9",",0","4.9",",,,0","85","1,,,0","-28.09",",0","-24.50",",,,0","-31.68",",,,0","270",",X","","","28.2",",X","",""
"USW00027401","1975-03","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","31",",0","0",",0","28",",0","31",",0","31",",0","0",",0","0",",0","9","","1","","19750316",",,0","19750331","+,,0","19750305",",,0","","","19750323","+,,0","19750312","+,,0","-34.4",",0,16,","127",",,0,31,+","8",",,0,05,","0.3",",,0,23,+","-9.4",",0,12,+","9582.9","0","1252.9",",0","0.6",",,,0","22",",,,0","-22.08",",0","-18.42",",,,0","-25.75",",,,0","90",",X","","","27.3",",X","",""
"USW00027401","1975-04","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","30",",0","2",",0","26",",0","30",",0","30",",0","0",",0","0",",0","20","","3","","19750412",",,0","19750430","+,,0","19750415",",,0","","","19750416","+,,0","19750414",",,0","-32.8",",0,12,","203",",,0,30,+","36",",,0,15,","1.8",",,0,16,+","0.0",",0,14,","10721.8","0","1138.9",",0","5.2",",,,0","105",",,,0","-19.63",",0","-15.08",",,,0","-24.19",",,,0","280",",X","","","17.9",",X","",""
"USW00027401","1975-05","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","31",",0","0",",0","0",",0","31",",0","29",",0","0",",0","0",",0","27","","9","","19750502",",,0","19750527","+,,0","19750517",",,0","","","19750517",",,0","19750529",",,0","-13.3",",0,02,","203",",,0,27,+","5",",,0,17,","0.5",",,0,17,","2.2",",0,29,","11475.0","0","753.2",",0","0.5",",,,0","5",",,,0","-5.96",",0","-3.97",",,,0","-7.96",",,,0","90",",X","","","17.0",",X","",""
"USW00027401","1975-06","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","1",",0","0",",0","8",",0","0",",0","0",",0","20",",0","1",",0","0",",0","0",",0","23","","12","","19750601",",,0","19750602","+,,0","19750607","+,,0","","","19750618",",,0","19750630",",,0","-3.9",",0,01,","76",",,0,02,+","5",",,0,07,+","3.8",",,0,18,","17.2",",0,30,","11975.9","0","500.9",",0","8.2",",,,0","10",",,,0","1.64",",0","3.54",",,,0","-0.27",",,,0","80",",X","","","13.0",",X","",""
"USW00027401","1975-07","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","1",",0","0",",0","1",",0","1",",0","0",",0","16",",0","0",",0","0",",0","0",",0","23","","20","","19750723","+,,0","19750727",",,0","19750727",",,0","","","19750727",",,0","19750711",",,0","-2.2",",0,23,+","25",",,0,27,","86",",,0,27,","8.9",",,0,27,","20.0",",0,11,","453.0","0","453.0",",0","12.3",",,,0","96",",,,0","3.72",",0","6.74",",,,0","0.70",",,,0","70",",X","","","11.2",",X","",""
"USW00027401","1975-08","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","2",",0","0",",0","0",",0","20","","15","","19750831",",,0","19750831","+,,0","19750810",",,0","1","","19750805",",,0","19750813",",,0","-3.3",",0,31,","0",",,0,31,+","15",",,0,10,","1.5",",,0,05,","17.8",",0,13,","943.7","0","490.7",",0","8.7",",,,0","33",",,,0","2.50",",0","5.35",",,,0","-0.34",",,,0","260",",X","","","17.9",",X","",""
"USW00027401","1975-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","9",",0","2",",0","0",",0","16",",0","3",",0","0",",0","30",",0","15",",0","0",",0","0",",0","16","","8","","19750924",",,0","19750909","+,,0","19750905",",,0","","","19750918",",,0","19750913",",,0","-15.6",",0,24,","102",",,0,09,+","84",",,0,05,","3.3",",,0,18,","9.4",",0,13,","1592.2","0","648.5",",0","13.7",",,,0","175",",,,0","-3.29",",0","-0.40",",,,0","-6.17",",,,0","270",",X","","","15.6",",X","",""
