"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00026627","1970-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","13",",0","4",",0","0",",0","23",",0","2",",0","7",",0","29",",0","18",",0","0",",0","0",",0","16","","1","","19701021",",,0","19701017",",,0","19701001",",,0","","","19701007","+,,0","19701007","+,,0","-23.3",",0,21,","102",",,0,17,","56",",,0,01,","23.1",",,0,07,+","6.1",",0,07,+","1673.6","0","779.5",",0","73.1",",,,0","147",",,,0","-6.81",",0","-3.07",",,,0","-10.55",",,,0","90",",X","","","","","21.0",",X","","","",""
"USW00026627","1970-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","14",",0","7",",0","0",",0","30",",0","5",",0","2",",0","30",",0","20",",0","0",",0","0",",0","12","","4","","19701129",",,0","19701126","+,,0","19701116",",,0","","","19701116",",,0","19701108","+,,0","-20.6",",0,29,","406",",,0,26,+","175",",,0,16,","20.1",",,0,16,","2.8",",0,08,+","2396.0","0","722.4",",0","59.6",",,,0","466",",,,0","-5.75",",0","-1.94",",,,0","-9.55",",,,0","230",",X","","","","","23.2",",X","","","",""
"USW00026627","1970-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","8",",0","3",",0","0",",0","31",",0","3",",0","19",",0","30",",0","26",",0","0",",0","0",",0","10","","1","","19701227",",,0","19701231","+,,0","19701217",",,0","","","19701217",",,0","19701220",",,0","-34.4",",0,27,","533",",,0,31,+","114",",,0,17,","10.9",",,0,17,","5.0",",0,20,","3461.0","0","1065.0",",0","30.9",",,,0","234",",,,0","-16.02",",0","-12.80",",,,0","-19.25",",,,0","200",",X","","","","","20.6",",X","","","",""
"USW00026627","1971-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","31",",0","1",",0","27",",0","31",",0","31",",0","0",",0","0",",0","12","","2","","19710126",",,0","19710131","+,,0","19710110",",,0","","","19710110",",,0","19710111",",,0","-37.8",",0,26,","660",",,0,31,+","97",",,0,10,","9.7",",,0,10,","-4.4",",0,11,","4753.8","0","1292.8",",0","13.6",",,,0","139",",,,0","-23.37",",0","-19.82",",,,0","-26.92",",,,0","90",",X","","","","","15.6",",X","","","",""
"USW00026627","1971-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",Z","12",",0","2",",0","0",",0","28",",0","2",",0","24",",Z","28",",Z","28",",Z","0",",Z","0",",Z","12","","1","","19710228",",,Z","19710228","+,,0","19710207",",,0","","","19710207",",,0","19710208",",,Z","-43.9",",Z,28,","838",",,0,28,+","43",",,0,07,","3.6",",,0,07,","-1.7",",Z,08,","5919.3","0","1165.5",",Z","14.3",",,,0","155",",,,0","-23.29",",Z","-18.99",",,,Z","-27.60",",,,Z","80",",X","","","","","17.9",",X","","","",""
"USW00026627","1971-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","31",",0","0",",0","17",",0","31",",0","26",",0","0",",0","0",",0","3","","","","19710311",",,0","19710305","+,,0","19710316","+,,0","","","19710316","+,,0","19710319","+,,0","-45.6",",0,11,","813",",,0,05,+","5",",,0,16,+","0.3",",,0,16,+","1.7",",0,19,+","7125.1","0","1205.8",",0","0.9",",,,0","13",",,,0","-20.56",",0","-15.39",",,,0","-25.74",",,,0","110",",X","","","","","23.7",",X","","","",""
"USW00026627","1971-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","4",",0","0",",0","0",",0","30",",0","0",",0","11",",0","30",",0","26",",0","0",",0","0",",0","6","","2","","19710406",",,0","19710401",",,0","19710414",",,0","","","19710414",",,0","19710425",",,0","-24.4",",0,06,","559",",,0,01,","8",",,0,14,","0.8",",,0,14,","5.0",",0,25,","7988.2","0","863.1",",0","1.7",",,,0","17",",,,0","-10.44",",0","-5.33",",,,0","-15.54",",,,0","70",",X","","","","","20.1",",X","","","",""
"USW00026627","1971-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",X","12",",X","1",",X","0",",X","24",",X","1",",X","0",",X","22",",X","7",",X","0",",X","0",",X","7","","","","19710509",",,X","19710502","+,,X","19710506",",,X","","","19710506",",,X","19710531",",,X","-11.7",",X,09,","254",",,X,02,+","25",",,X,06,","2.5",",,X,06,","15.6",",X,31,","8544.5","0","556.3",",X","12.9",",,,X","69",",,,X","0.39",",X","4.23",",,,X","-3.45",",,,X","60","1,X","","","","","11.6","1,X","","","",""
"USW00026627","1971-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","9","","6","","19710614","+,,0","19710611","+,,0","19710630","+,,0","2","","19710617",",,0","19710630",",,0","0.6",",0,14,+","0",",T,0,11,+","0",",,0,30,+","2.8",",,0,17,","21.1",",0,30,","8814.6","0","270.1",",0","9.4",",,,0","0",",,,0","9.33",",0","12.28",",,,0","6.38",",,,0","110",",X","","","","","12.5",",X","","","",""
"USW00026627","1971-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","18",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9","","","","19710729",",,0","19710731","+,,0","19710731","+,,0","","","19710713",",,0","19710719",",,0","3.9",",0,29,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,13,","22.2",",0,19,","189.2","0","189.2",",0","73.6",",,,0","0",",,,0","12.23",",0","16.03",",,,0","8.44",",,,0","240",",X","","","","","15.6",",X","","","",""
"USW00026627","1971-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13","","1","","19710820",",,0","19710831","+,,0","19710831","+,,0","","","19710806",",,0","19710814",",,0","2.2",",0,20,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,06,","20.6",",0,14,","419.1","0","229.9",",0","36.8",",,,0","0",",,,0","10.92",",0","13.92",",,,0","7.91",",,,0","340",",X","","","","","11.6",",X","","","",""
"USW00026627","1971-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","16",",0","7",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","3","","","","19710913",",,0","19710930","+,,0","19710930","+,,0","","","19710929",",,0","19710915",",,0","-2.8",",0,13,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,29,","15.6",",0,15,","784.3","0","365.2",",0","51.3",",,,0","0",",,,0","6.16",",0","9.28",",,,0","3.03",",,,0","220",",X","","","","","16.5",",X","","","",""
"USW00026627","1971-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","19",",0","6",",0","0",",0","14",",0","3",",0","0",",0","26",",0","15",",0","0",",0","0",",0","19","","3","","19711004",",,0","19711026",",,0","19711025","+,,0","","","19711015",",,0","19711015",",,0","-10.6",",0,04,","102",",,0,26,","38",",,0,25,+","7.9",",,0,15,","5.6",",0,15,","1409.2","0","624.9",",0","40.1",",,,0","243",",,,0","-1.83",",0","0.68",",,,0","-4.33",",,,0","100",",X","","","","","17.0",",X","","","",""
"USW00026627","1971-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","12",",0","2",",0","0",",0","28","2,0","2","1,0","8",",0","30",",0","30",",0","0",",0","0",",0","9","","","","19711129",",,0","19711124",",2,0","19711123",",1,0","","","19711123",",,0","19711124","+,,0","-34.4",",0,29,","229","2,,0,24,","74","1,,0,23,","6.1",",,0,23,","0.0",",0,24,+","2324.1","0","914.9",",0","16.9",",,,0","169","1,,,0","-12.16",",0","-9.01",",,,0","-15.31",",,,0","290",",X","","","","","17.9",",X","","","",""
"USW00026627","1971-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","19",",0","5",",0","0",",0","31",",0","3",",0","17",",0","31",",0","28",",0","0",",0","0",",0","12","","2","","19711201",",,0","19711224","+,,0","19711223",",,0","","","19711224",",,0","19711226","+,,0","-34.4",",0,01,","432",",,0,24,+","66",",,0,23,","9.4",",,0,24,","1.7",",0,26,+","3319.9","0","995.8",",0","42.1",",,,0","294",",,,0","-13.79",",0","-10.05",",,,0","-17.53",",,,0","70",",X","","","","","23.2",",X","","","",""
"USW00026627","1972-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","9",",0","2",",0","0",",0","31",",0","2",",0","19",",0","31",",0","28",",0","0",",0","0",",0","9","","","","19720114",",,0","19720106",",,0","19720105",",,0","","","19720105",",,0","19720126",",,0","-36.7",",0,14,","483",",,0,06,","56",",,0,05,","5.3",",,0,05,","3.3",",0,26,","4423.6","0","1103.7",",0","12.7",",,,0","128",",,,0","-17.27",",0","-14.31",",,,0","-20.23",",,,0","80",",X","","","","","17.9",",X","","","",""
"USW00026627","1972-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","29",",0","0",",0","16",",0","29",",0","29",",0","0",",0","0",",0","4","","1","","19720212",",,0","19720229","+,,0","19720201",",,0","","","19720201",",,0","19720223",",,0","-31.1",",0,12,","457",",,0,29,+","3",",,0,01,","0.3",",,0,01,","-2.8",",0,23,","5425.4","0","1001.8",",0","0.3",",,,0","3",",,,0","-16.21",",0","-12.64",",,,0","-19.78",",,,0","80",",X","","","","","21.0",",X","","","",""
"USW00026627","1972-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","31",",0","1",",0","30",",0","31",",0","31",",0","0",",0","0",",0","9","","","","19720306",",,0","19720331","+,,0","19720324",",,0","","","19720324",",,0","19720324",",,0","-32.8",",0,06,","559",",,0,31,+","43",",,0,24,","3.6",",,0,24,","-7.8",",0,24,","6670.8","0","1245.4",",0","6.9",",,,0","87",",,,0","-21.84",",0","-16.73",",,,0","-26.95",",,,0","70",",X","","","","","21.9",",X","","","",""
"USW00026627","1972-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","8",",0","1",",0","0",",0","30",",0","1",",0","11",",0","30",",0","26",",0","0",",0","0",",0","14","","3","","19720407","+,,0","19720413","+,,0","19720403",",,0","","","19720403",",,0","19720430",",,0","-25.0",",0,07,+","635",",,0,13,+","30",",,0,03,","2.5",",,0,03,","3.9",",0,30,","7536.2","0","865.4",",0","7.3",",,,0","84",",,,0","-10.51",",0","-5.79",",,,0","-15.24",",,,0","80",",X","","","","","16.1",",X","","","",""
"USW00026627","1972-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","18",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","7","","2","","19720515",",,0","19720501",",,0","19720520",",,0","","","19720528",",,0","19720527","+,,0","-3.9",",0,15,","457",",,0,01,","3",",,0,20,","4.3",",,0,28,","16.7",",0,27,+","8002.5","0","466.3",",0","8.9",",,,0","3",",,,0","3.29",",0","6.70",",,,0","-0.12",",,,0","110",",X","","","","","13.4",",X","","","",""
"USW00026627","1972-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","14",",0","6",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","1",",0","0",",0","6","","1","","19720604",",,0","19720603",",,0","19720602","+,,0","","","19720601",",,0","19720611",",,0","-1.1",",0,04,","0",",T,0,03,","0",",T,0,02,+","13.5",",,0,01,","22.8",",0,11,","8274.9","0","272.4",",0","59.3",",,,0","0",",T,,0","9.25",",0","12.00",",,,0","6.51",",,,0","90",",X","","","","","12.5",",X","","","",""
"USW00026627","1972-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","15.1","0","15.1",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","5","","","","19720726",",,0","19720731","+,,0","19720731","+,,0","1","","19720728",",,0","19720707",",,0","8.3",",0,26,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,28,","30.6",",0,07,","111.6","0","111.6",",0","45.6",",,,0","0",",,,0","15.22",",0","18.25",",,,0","12.19",",,,0","270",",X","","","","","12.5",",X","","","",""
"USW00026627","1972-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","18.5","0","3.4",",0","15",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","3","","1","","19720826",",,0","19720831","+,,0","19720831","+,,0","","","19720820",",,0","19720802","+,,0","4.4",",0,26,","0",",,0,31,+","0",",,0,31,+","6.1",",,0,20,","26.7",",0,02,+","256.7","0","145.1",",0","28.0",",,,0","0",",,,0","13.76",",0","17.39",",,,0","10.13",",,,0","210",",X","","","","","13.0",",X","","","",""
"USW00026627","1972-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","18.5","0","0.0",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","12",",0","2",",0","0",",0","0",",0","7","","","","19720930",",,0","19720930","+,,0","19720927","+,,0","","","19720909",",,0","19720902",",,0","-7.8",",0,30,","0",",,0,30,+","0",",T,0,27,+","10.2",",,0,09,","17.8",",0,02,","624.4","0","367.7",",0","37.5",",,,0","0",",T,,0","6.08",",0","9.44",",,,0","2.71",",,,0","280",",X","","","","","13.0",",X","","","",""
"USW00026627","1972-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","18.5","0","0.0",",0","15",",0","6",",0","0",",0","0",",0","0",",0","0",",0","17",",0","7",",0","0",",0","0",",0","11","","1","","19721005",",,0","19721031","+,,0","19721028","+,,0","","","19721014",",,0","19721016","+,,0","-13.3",",0,05,","0",",T,0,31,+","5",",,0,28,+","16.8",",,0,14,","11.1",",0,16,+","1172.7","0","548.3",",0","47.6",",,,0","27",",,,0","0.65",",0","3.06",",,,0","-1.77",",,,0","260",",X","","","","","16.1",",X","","","",""
"USW00026627","1972-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","18.5","0","0.0",",0","10",",0","0",",0","0",",0","20",",0","2",",0","0",",0","30",",0","30",",0","0",",0","0",",0","10","","","","19721125","+,,0","19721130","+,,0","19721121",",,0","","","19721123",",,0","19721128",",,0","-16.1",",0,25,+","127",",,0,30,+","33",",,0,21,","2.3",",,0,23,","0.0",",0,28,","1977.5","0","804.8",",0","9.4",",,,0","126",",,,0","-8.50",",0","-6.17",",,,0","-10.82",",,,0","120",",X","","","","","21.5",",X","","","",""
"USW00026627","1972-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","18.5","0","0.0",",0","7",",0","2",",0","0",",0","31",",0","2",",0","16",",0","31",",0","27",",0","0",",0","0",",0","6","","","","19721230",",,0","19721231","+,,0","19721228",",,0","","","19721228",",,0","19721206","+,,0","-34.4",",0,30,","229",",,0,31,+","56",",,0,28,","5.6",",,0,28,","1.7",",0,06,+","2962.7","0","985.2",",0","16.3",",,,0","133",",,,0","-13.45",",0","-10.21",",,,0","-16.68",",,,0","270",",X","","","","","17.0",",X","","","",""
"USW00026627","1973-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","9",",0","3",",0","0",",0","31",",0","3",",0","22",",0","31",",0","27",",0","0",",0","0",",0","6","","","","19730121",",,0","19730131","+,,0","19730102",",,0","","","19730102",",,0","19730107",",,0","-42.8",",0,21,","457",",,0,31,+","61",",,0,02,","6.1",",,0,02,","3.3",",0,07,","4202.9","0","1240.2",",0","20.4",",,,0","204",",,,0","-21.67",",0","-18.40",",,,0","-24.95",",,,0","100",",X","","","","","20.6",",X","","","",""
"USW00026627","1973-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","28",",0","1",",0","10",",0","28",",0","28",",0","0",",0","0",",0","2","","","","19730202",",,0","19730228","+,,0","19730201",",,0","","","19730201",",,0","19730220",",,0","-29.4",",0,02,","533",",,0,28,+","33",",,0,01,","3.3",",,0,01,","-2.8",",0,20,","5053.3","0","850.4",",0","5.9",",,,0","59",",,,0","-12.04",",0","-9.18",",,,0","-14.90",",,,0","100",",X","","","","","19.2",",X","","","",""
"USW00026627","1973-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","12",",0","3",",0","0",",0","31",",0","3",",0","18",",0","31",",0","26",",0","0",",0","0",",0","13","","","","19730317",",,0","19730331","+,,0","19730330",",,0","","","19730330",",,0","19730327",",,0","-33.9",",0,17,","635",",,0,31,+","64",",,0,30,","6.4",",,0,30,","3.3",",0,27,","6086.2","0","1032.9",",0","22.8",",,,0","228",",,,0","-14.99",",0","-10.27",",,,0","-19.70",",,,0","100","1,X","","","","","15.6","1,X","","","",""
"USW00026627","1973-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","4",",0","0",",0","0",",0","30",",0","0",",0","4",",0","28",",0","17",",0","0",",0","0",",0","2","","","","19730404","+,,0","19730403","+,,0","19730402",",,0","","","19730402",",,0","19730414",",,0","-22.2",",0,04,+","635",",,0,03,+","18",",,0,02,","1.8",",,0,02,","7.2",",0,14,","6778.6","0","692.4",",0","3.9",",,,0","39",",,,0","-4.75",",0","-0.80",",,,0","-8.69",",,,0","120","5,X","","","","","14.8","5,X","","","",""
"USW00026627","1973-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1973-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","0.0","5,0","11","5,0","4","5,0","0","5,0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","1","5,0","0","5,0","2","","","","19730720",",5,0","19730731","+,,0","19730731","+,,0","","","19730709",",5,0","19730710",",5,0","2.2","5,0,20,","0",",,0,31,+","0",",,0,31,+","7.9","5,,0,09,","21.1","5,0,10,","188.0","0","188.0","5,0","30.6","5,,,0","0",",,,0","11.10","5,0","14.38","5,,,0","7.82","5,,,0","240","5,X","","","","","16.5","5,X","","","",""
"USW00026627","1973-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1973-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","0.0",",0","15",",0","5",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","2","","","","19730909",",,0","19730930","+,,0","19730927",",,0","","","19730927",",,0","19730904",",,0","-6.7",",0,09,","0",",,0,30,+","5",",,0,27,","5.8",",,0,27,","19.4",",0,04,","","","328.8",",0","33.2",",,,0","5",",,,0","7.37",",0","11.16",",,,0","3.58",",,,0","170",",X","","","","","13.0",",X","","","",""
"USW00026627","1973-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","0.0",",0","16",",0","6",",0","0",",0","23",",0","3",",0","0",",0","28",",0","20",",0","0",",0","0",",0","16","","1","","19731031",",,0","19731031","+,,0","19731017",",,0","","","19731017",",,0","19731001",",,0","-17.2",",0,31,","178",",,0,31,+","91",",,0,17,","8.4",",,0,17,","9.4",",0,01,","","","673.9",",0","35.1",",,,0","225",",,,0","-3.41",",0","-0.36",",,,0","-6.45",",,,0","80",",X","","","","","17.9",",X","","","",""
"USW00026627","1973-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","0.0",",0","11",",0","2",",0","0",",0","30",",0","2",",0","7",",0","30",",0","28",",0","0",",0","0",",0","12","","2","","19731129",",,0","19731109",",,0","19731108","+,,0","","","19731106",",,0","19731109",",,0","-24.4",",0,29,","178",",,0,09,","28",",,0,08,+","2.8",",,0,06,","2.2",",0,09,","","","876.4",",0","13.7",",,,0","128",",,,0","-10.88",",0","-8.04",",,,0","-13.72",",,,0","50",",X","","","","","21.9",",X","","","",""
"USW00026627","1973-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","0.0",",0","6",",0","2",",0","0",",0","31",",0","2",",0","14",",0","31",",0","28",",0","0",",0","0",",0","7","","1","","19731216","+,,0","19731231","+,,0","19731219",",,0","","","19731219",",,0","19731231","+,,0","-29.4",",0,16,+","178",",,0,31,+","28",",,0,19,","2.8",",,0,19,","3.3",",0,31,+","","","996.6",",0","7.5",",,,0","75",",,,0","-13.81",",0","-11.19",",,,0","-16.44",",,,0","80",",X","","","","","20.6",",X","","","",""
"USW00026627","1974-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","4",",0","2",",0","0",",0","31",",0","2",",0","","","","","","","","","","","","","","","","","19740101",",,0","19740103",",,0","","","19740103",",,0","","","","","178",",,0,01,","79",",,0,03,","7.9",",,0,03,","","","","","","","15.0",",,,0","150",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1974-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","6","1,0","2","1,0","0","1,0","27","1,0","2","1,0","21","4,0","24","4,0","","","","","","","","","","","19740217",",4,0","19740210","+,1,0","19740203",",1,0","","","19740203",",1,0","","","-38.9","4,0,17,","229","1,,0,10,+","43","1,,0,03,","4.3","1,,0,03,","","","","","","","10.8","1,,,0","108","1,,,0","","","","","-29.44","4,,,0","","","","","","","","","","","",""
"USW00026627","1974-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","0.0",",0","9",",0","1",",0","0",",0","31",",0","2",",0","13",",0","31",",0","20",",0","0",",0","0",",0","","","","","19740307",",,0","19740322","+,,0","19740317",",,0","","","19740317",",,0","19740324",",,0","-37.8",",0,07,","229",",,0,22,+","48",",,0,17,","5.3",",,0,17,","3.3",",0,24,","","","935.4",",0","11.7",",,,0","148",",,,0","-11.84",",0","-7.49",",,,0","-16.20",",,,0","","","","","","","","","","","",""
"USW00026627","1974-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","0.0","1,0","6","1,0","1","1,0","0","1,0","29","1,0","1","1,0","0","1,0","26","1,0","12","1,0","0","1,0","0","1,0","","","","","19740406",",1,0","19740424","+,1,0","19740420",",1,0","","","19740420",",1,0","19740430",",1,0","-16.7","1,0,06,","102","1,,0,24,+","76","1,,0,20,","3.0","1,,0,20,","11.1","1,0,30,","","","627.6","1,0","6.4","1,,,0","122","1,,,0","-3.31","1,0","1.93","1,,,0","-8.55","1,,,0","","","","","","","","","","","16.4","3,X"
