"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003816","1999-01","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.8",",X","0.0","0","0.0",",0","13",",0","9",",0","1",",0","1",",0","0",",0","0",",0","19",",0","8",",0","0",",0","0",",0","21","","","","19990105",",,0","19990106",",,0","19990106",",,0","4","","19990122",",,0","19990121",",,0","-13.9",",0,05,","25",",,0,06,","15",",,0,06,","71.4",",,0,22,","20.6",",0,21,","1227.8","0","  13.3",",,,0,3,2","   8.3",",,,0,5,2","471.1",",0","  14.4",",,,0,3,2","   8.9",",,,0,5,2","   2.2",",,,0,3,2","  -0.6",",,,0,5,2","   3.9",",,,0,3,2","   1.7",",,,0,5,2","   6.8",",,,0,3,2","   3.7",",,,0,5,2","   8.7",",,,0,3,2","   4.9",",,,0,5,2","163.5",",,,0","","","","","","","","","41",",,,0","3.14",",0","7.94",",,,0","-1.67",",,,0","7357",",X","","","230",",X","200",",X","","","","","14.3",",X","21.0",",X","",""
"USW00003816","1999-02","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.5",",X","0.0","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","2",",0","0",",0","9","","","","19990222",",,0","19990228","+,,0","19990223",",,0","2","","19990227",",,0","19990211","+,,0","-7.2",",0,22,","0",",,0,28,+","15",",,0,23,","16.0",",,0,27,","22.8",",0,11,+","1558.8","0","  13.9","1,,,0,3,2","   9.4","1,,,0,5,2","331.0",",0","  16.1","1,,,0,3,2","  11.1","1,,,0,5,2","   7.2","1,,,0,3,2","   5.0","1,,,0,5,2","   9.4","1,,,0,3,2","   6.1","1,,,0,5,2","   9.8","1,,,0,3,2","   7.0","1,,,0,5,2","  12.3","1,,,0,3,2","   8.1","1,,,0,5,2","49.2",",,,0","","","","","","","","","15",",,,0","6.51",",0","12.34",",,,0","0.68",",,,0","9213",",X","","","250",",X","250",",X","","","","","17.4",",X","21.9",",X","",""
"USW00003816","1999-03","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.5",",X","0.0","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","1",",0","0",",0","13","","1","","19990304",",,0","19990331","+,,0","19990314","+,,0","3","","19990305",",,0","19990317",",,0","-6.1",",0,04,","0",",,0,31,+","0",",T,0,14,+","23.9",",,0,05,","21.7",",0,17,","1926.7","0","  14.4",",,,0,3,2","   9.4",",,,0,5,2","367.9",",0","  17.8",",,,0,3,2","  10.0",",,,0,5,2","   6.7",",,,0,3,2","   4.4",",,,0,5,2","   8.9",",,,0,3,2","   5.6",",,,0,5,2","  10.0",",,,0,3,2","   7.3",",,,0,5,2","  13.2",",,,0,3,2","   8.2",",,,0,5,2","78.6",",,,0","","","","","","","","","0",",T,,0","6.47",",0","11.86",",,,0","1.07",",,,0","12627",",X","","","270",",X","290",",X","","","","","11.6",",X","13.9",",X","",""
"USW00003816","1999-04","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.6",",X","15.1","0","15.1",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","15","","","","19990418",",,0","19990430","+,,0","19990430","+,,0","3","","19990403",",,0","19990423","+,,0","1.1",",0,18,","0",",,0,30,+","0",",,0,30,+","86.4",",,0,03,","26.7",",0,23,+","2022.8","0","  20.6",",,,0,3,2","  16.7","1,,,0,5,2","96.1",",0","  23.3",",,,0,3,2","  17.8","2,,,0,5,2","  12.8",",,,0,3,2","  10.0","1,,,0,5,2","  15.0",",,,0,3,2","  11.1","2,,,0,5,2","  17.8",",,,0,3,2","  14.0","1,,,0,5,2","  21.1",",,,0,3,2","  15.1","2,,,0,5,2","167.8",",,,0","","","","","","","","","0",",,,0","15.63",",0","21.13",",,,0","10.13",",,,0","14449",",X","","","240",",X","240",",X","","","","","17.0",",X","21.0",",X","",""
"USW00003816","1999-05","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.2",",X","51.8","0","36.7",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","23","","4","","19990501",",,0","19990531","+,,0","19990531","+,,0","5","","19990505",",,0","19990529",",,0","6.1",",0,01,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,05,","29.4",",0,29,","2041.8","0","  25.6",",,,0,3,2","  20.6",",,,0,5,2","19.0",",0","  28.9",",,,0,3,2","  21.7",",,,0,5,2","  18.9",",,,0,3,2","  15.6",",,,0,5,2","  23.3",",,,0,3,2","  17.2",",,,0,5,2","  22.7",",,,0,3,2","  18.5",",,,0,5,2","  26.4",",,,0,3,2","  19.8",",,,0,5,2","94.3",",,,0","","","","","","","","","0",",,,0","18.90",",0","25.78",",,,0","12.02",",,,0","19677",",X","","","250",",X","250",",X","","","","","17.9",",X","21.0",",X","",""
"USW00003816","1999-06","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.1",",X","227.2","0","175.4",",0","14",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","22","","1","","19990618",",,0","19990630","+,,0","19990630","+,,0","10","","19990606",",,0","19990610",",,0","11.1",",0,18,","0",",,0,30,+","0",",,0,30,+","56.9",",,0,06,","33.9",",0,10,","2041.8","0","  30.0",",,,0,3,2","  25.0",",,,0,5,2","0.0",",0","  33.3",",,,0,3,2","  26.1",",,,0,5,2","  25.0",",,,0,3,2","  18.9",",,,0,5,2","  26.1",",,,0,3,2","  21.7",",,,0,5,2","  27.6",",,,0,3,2","  23.2",",,,0,5,2","  30.6",",,,0,3,2","  24.2",",,,0,5,2","227.9",",,,0","","","","","","","","","0",",,,0","24.18",",0","29.59",",,,0","18.77",",,,0","17541",",X","","","10",",X","40",",X","","","","","13.0",",X","16.5",",X","",""
"USW00003816","1999-07","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.2",",X","512.7","0","285.5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","20","","2","","19990714","+,,0","19990731","+,,0","19990731","+,,0","4","","19990710",",,0","19990730",",,0","16.1",",0,14,+","0",",,0,31,+","0",",,0,31,+","6.4",",,0,10,","38.3",",0,30,","0.0","0","  33.3",",,,0,3,2","  27.8",",,,0,5,2","0.0",",0","  36.7",",,,0,3,2","  28.9",",,,0,5,2","  28.3",",,,0,3,2","  23.9",",,,0,5,2","  31.1",",,,0,3,2","  25.0",",,,0,5,2","  31.1",",,,0,3,2","  26.1",",,,0,5,2","  34.1",",,,0,3,2","  27.0",",,,0,5,2","7.2",",,,0","","","","","","","","","0",",,,0","27.54",",0","33.42",",,,0","21.66",",,,0","22379",",X","","","230",",X","230",",X","","","","","10.3",",X","13.4",",X","",""
"USW00003816","1999-08","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.3",",X","708.4","0","195.7",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","16","","2","","19990831",",,0","19990831","+,,0","19990831","+,,0","2","","19990808",",,0","19990812",",,0","10.6",",0,31,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,08,","37.8",",0,12,","0.0","0","  33.3",",,,0,3,2","  27.8",",,,0,5,2","0.0",",0","  36.1",",,,0,3,2","  28.3",",,,0,5,2","  28.3",",,,0,3,2","  23.9",",,,0,5,2","  32.8",",,,0,3,2","  25.6",",,,0,5,2","  30.3",",,,0,3,2","  25.7",",,,0,5,2","  34.5",",,,0,3,2","  26.6",",,,0,5,2","13.7",",,,0","","","","","","","","","0",",,,0","24.65",",0","32.67",",,,0","16.63",",,,0","21163",",X","","","300",",X","320",",X","","","","","10.3",",X","13.0",",X","",""
"USW00003816","1999-09","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.1",",X","807.5","0","99.1",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","10","","","","19990922",",,0","19990930","+,,0","19990930","+,,0","","","19990929",",,0","19990905",",,0","3.3",",0,22,","0",",,0,30,+","0",",,0,30,+","8.9",",,0,29,","37.8",",0,05,","26.3","0","  31.1",",,,0,3,2","  25.6",",,,0,5,2","26.3",",0","  35.6",",,,0,3,2","  26.1",",,,0,5,2","  21.1",",,,0,3,2","  19.4",",,,0,5,2","  26.7",",,,0,3,2","  20.0",",,,0,5,2","  26.3",",,,0,3,2","  22.3",",,,0,5,2","  30.5",",,,0,3,2","  23.3",",,,0,5,2","16.8",",,,0","","","","","","","","","0",",,,0","20.76",",0","29.87",",,,0","11.65",",,,0","18281",",X","","","20",",X","50",",X","","","","","9.8",",X","11.6",",X","",""
"USW00003816","1999-10","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.4",",X","826.4","0","18.9",",0","3",",0","2",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","20",",0","0",",0","14","","3","","19991025",",,0","19991031","+,,0","19991031","+,,0","1","","19991008",",,0","19991013",",,0","-2.2",",0,25,","0",",,0,31,+","0",",,0,31,+","53.6",",,0,08,","29.4",",0,13,","147.4","0","  23.9",",,,0,3,2","  19.4",",,,0,5,2","121.1",",0","  27.2",",,,0,3,2","  20.6",",,,0,5,2","  15.0",",,,0,3,2","  13.3",",,,0,5,2","  19.4",",,,0,3,2","  14.4",",,,0,5,2","  19.6",",,,0,3,2","  16.8",",,,0,5,2","  23.2",",,,0,3,2","  17.7",",,,0,5,2","99.8",",,,0","","","","","","","","","0",",,,0","15.04",",0","23.15",",,,0","6.93",",,,0","14298","2,X","","","320",",X","330",",X","","","","","9.4",",X","13.0",",X","",""
"USW00003816","1999-11","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.1",",X","830.3","0","3.9",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","11",",0","0",",0","12","","1","","19991130",",,0","19991130","+,,0","19991130","+,,0","1","","19991119",",,0","19991107",",,0","-6.1",",0,30,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,19,","27.2",",0,07,","349.4","0","  19.4",",,,0,3,2","  15.6",",,,0,5,2","202.0",",0","  21.7",",,,0,3,2","  16.1",",,,0,5,2","  10.6",",,,0,3,2","  10.0",",,,0,5,2","  13.9",",,,0,3,2","  11.1",",,,0,5,2","  15.9",",,,0,3,2","  13.3",",,,0,5,2","  18.3",",,,0,3,2","  14.1",",,,0,5,2","22.8",",,,0","","","","","","","","","0",",,,0","11.73",",0","17.98",",,,0","5.48",",,,0","12462",",X","","","10",",X","30",",X","","","","","13.4",",X","16.5",",X","",""
"USW00003816","1999-12","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.6",",X","830.3","0","0.0",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","19",",0","1",",0","0",",0","0",",0","13","","","","19991225",",,0","19991231","+,,0","19991228","+,,0","1","","19991212",",,0","19991204",",,0","-11.1",",0,25,","0",",,0,31,+","0",",T,0,28,+","43.4",",,0,12,","20.0",",0,04,","772.8","0","  16.1",",,,0,3,2","  12.2",",,,0,5,2","423.4",",0","  17.2",",,,0,3,2","  12.8",",,,0,5,2","   6.1",",,,0,3,2","   4.4",",,,0,5,2","   6.7",",,,0,3,2","   4.4",",,,0,5,2","   9.7",",,,0,3,2","   7.4",",,,0,5,2","  11.4",",,,0,3,2","   8.1",",,,0,5,2","102.7",",,,0","","","","","","","","","0",",T,,0","4.67",",0","10.22",",,,0","-0.87",",,,0","8007","1,X","","","260",",X","250",",X","","","","","13.9",",X","17.4",",X","",""
"USW00003816","2000-01","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.6",",X","0.0","0","0.0",",0","9",",0","3",",0","2",",0","1",",0","1",",0","0",",0","24",",0","6",",0","1",",0","0",",0","12","","1","","20000127","+,,0","20000122",",,0","20000122",",,0","2","","20000103",",,0","20000102",",,0","-11.7",",0,27,+","25",",,0,22,","43",",,0,22,","100.8",",,0,03,","21.1",",0,02,","1268.1","0","  10.6","1,,,0,3,2","   7.8","1,,,0,5,2","495.3",",0","  14.4","1,,,0,3,2","  10.0","1,,,0,5,2","   3.9","1,,,0,3,2","   1.7","1,,,0,5,2","   4.4","1,,,0,3,2","   2.2","1,,,0,5,2","   7.5","1,,,0,3,2","   4.9","1,,,0,5,2","   9.4","1,,,0,3,2","   6.0","1,,,0,5,2","161.6",",,,0","","","","","","","","","62",",,,0","2.35",",0","7.35",",,,0","-2.64",",,,0","","","","","270",",X","260",",X","","","","","12.5",",X","16.1",",X","",""
"USW00003816","2000-02","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.6",",X","2.2","0","2.2",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","17",",0","0",",0","4",",0","0",",0","19","","","","20000202",",,0","20000212","+,,0","20000212",",,0","5","","20000217",",,0","20000225",",,0","-9.4",",0,02,","0",",T,0,12,+","18",",,0,12,","43.2",",,0,17,","23.3",",0,25,","1599.9","0","  16.7",",,,0,3,2","  10.6",",,,0,5,2","331.8",",0","  17.8",",,,0,3,2","  11.7",",,,0,5,2","   5.0",",,,0,3,2","   2.2",",,,0,5,2","   6.1",",,,0,3,2","   2.8",",,,0,5,2","   9.1",",,,0,3,2","   5.5",",,,0,5,2","  11.8",",,,0,3,2","   6.7",",,,0,5,2","129.8",",,,0","","","","","","","","","18",",,,0","6.97",",0","12.82",",,,0","1.11",",,,0","10283","2,X","","","250",",X","260",",X","","","","","17.9",",X","23.7",",X","",""
"USW00003816","2000-03","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.4",",X","3.9","0","1.7",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","9",",0","0",",0","12","","1","","20000312",",,0","20000312",",,0","20000311",",,0","2","","20000316",",,0","20000307",",,0","-5.6",",0,12,","0",",T,0,12,","10",",,0,11,","39.6",",,0,16,","26.7",",0,07,","1854.3","0","  17.8",",,,0,3,2","  12.8",",,,0,5,2","254.4",",0","  20.0",",,,0,3,2","  13.3",",,,0,5,2","  10.0",",,,0,3,2","   8.9",",,,0,5,2","  13.9",",,,0,3,2","  10.0",",,,0,5,2","  13.9",",,,0,3,2","  10.4",",,,0,5,2","  16.7",",,,0,3,2","  11.3",",,,0,5,2","108.0",",,,0","","","","","","","","","10",",,,0","10.18",",0","16.79",",,,0","3.56",",,,0","14943",",X","","","330",",X","330",",X","","","","","12.5",",X","16.1",",X","",""
"USW00003816","2000-04","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.3",",X","5.9","0","2.0",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","11",",0","0",",0","16","","","","20000409",",,0","20000430","+,,0","20000427","+,,0","3","","20000424",",,0","20000419",",,0","-2.8",",0,09,","0",",,0,30,+","0",",T,0,27,+","31.8",",,0,24,","27.8",",0,19,","2020.3","0","  20.6",",,,0,3,2","  15.0",",,,0,5,2","166.0",",0","  23.3",",,,0,3,2","  16.1","1,,,0,5,2","  13.3",",,,0,3,2","  11.1",",,,0,5,2","  16.7",",,,0,3,2","  12.2","1,,,0,5,2","  16.9",",,,0,3,2","  13.1",",,,0,5,2","  19.6",",,,0,3,2","  13.9","1,,,0,5,2","117.8",",,,0","","","","","","","","","0",",T,,0","12.87",",0","19.47",",,,0","6.26",",,,0","9728","4,X","","","260",",X","270",",X","","","","","16.5",",X","20.6",",X","",""
"USW00003816","2000-05","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.0",",X","94.0","0","88.1",",0","16",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","17","","4","","20000514",",,0","20000531","+,,0","20000531","+,,0","12","","20000527",",,0","20000524",",,0","8.3",",0,14,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,27,","32.2",",0,24,","2037.6","0","  26.1","1,,,0,3,2","  21.7",",,,0,5,2","17.3",",0","  28.3","1,,,0,3,2","  21.7",",,,0,5,2","  20.0","1,,,0,3,2","  15.6",",,,0,5,2","  23.9","1,,,0,3,2","  16.7",",,,0,5,2","  23.5","1,,,0,3,2","  19.3",",,,0,5,2","  25.6","1,,,0,3,2","  19.9",",,,0,5,2","131.1",",,,0","","","","","","","","","0",",,,0","20.62",",0","26.09",",,,0","15.14",",,,0","13233","1,X","","","40",",X","30",",X","","","","","13.9",",X","18.3",",X","",""
"USW00003816","2000-06","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.8",",X","259.7","0","165.7",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","20","","1","","20000607",",,0","20000630","+,,0","20000630","+,,0","6","","20000614",",,0","20000613",",,0","8.3",",0,07,","0",",,0,30,+","0",",,0,30,+","17.0",",,0,14,","35.0",",0,13,","2039.8","0","  29.4",",,,0,3,2","  24.4",",,,0,5,2","2.2",",0","  31.1",",,,0,3,2","  25.0",",,,0,5,2","  24.4",",,,0,3,2","  20.0",",,,0,5,2","  27.2",",,,0,3,2","  21.1",",,,0,5,2","  27.2",",,,0,3,2","  22.6",",,,0,5,2","  29.0",",,,0,3,2","  23.2",",,,0,5,2","86.2",",,,0","","","","","","","","","0",",,,0","23.78",",0","29.60",",,,0","17.97",",,,0","17938","2,X","","","290",",X","290",",X","","","","","20.1",",X","25.0",",X","",""
"USW00003816","2000-07","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.1",",X","468.4","0","208.7",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","20","","4","","20000724",",,0","20000731","+,,0","20000731","+,,0","7","","20000729",",,0","20000710",",,0","11.7",",0,24,","0",",,0,31,+","0",",,0,31,+","112.5",",,0,29,","36.1",",0,10,","0.0","0","  31.1",",,,0,3,2","  26.1",",,,0,5,2","0.0",",0","  31.7",",,,0,3,2","  27.2",",,,0,5,2","  27.2",",,,0,3,2","  23.3",",,,0,5,2","  28.9",",,,0,3,2","  23.9",",,,0,5,2","  29.2",",,,0,3,2","  24.7",",,,0,5,2","  30.4",",,,0,3,2","  25.3",",,,0,5,2","131.6",",,,0","","","","","","","","","0",",,,0","25.06",",0","31.09",",,,0","19.04",",,,0","19515","1,X","","","20",",X","10",",X","","","","","11.2",",X","13.4",",X","",""
"USW00003816","2000-08","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","1.9",",X","702.1","0","233.7",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","27","","4","","20000813",",,0","20000831","+,,0","20000831","+,,0","8","","20000818",",,0","20000829","+,,0","13.9",",0,13,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,18,","37.2",",0,29,+","0.0","0","  26.7","3,,,0,5,2","","","0.0",",0","  33.3",",,,0,5,2","","","  24.4","3,,,0,5,2","","","  30.0",",,,0,5,2","","","  25.7","3,,,0,5,2","","","  31.8",",,,0,5,2","","","47.0",",,,0","","","","","","","","","0",",,,0","25.87",",0","31.73",",,,0","20.02",",,,0","17699",",X","","","30",",X","250",",X","","","","","9.8",",X","13.0",",X","",""
"USW00003816","2000-09","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.3",",X","807.3","0","105.2",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","21","","4","","20000927","+,,0","20000930","+,,0","20000930","+,,0","5","","20000924",",,0","20000903","+,,0","5.0",",0,27,+","0",",,0,30,+","0",",,0,30,+","33.3",",,0,24,","34.4",",0,03,+","32.2","0","  31.1",",,,0,3,2","  26.7","1,,,0,5,2","32.2",",0","  33.3",",,,0,3,2","  27.2","1,,,0,5,2","  21.7",",,,0,3,2","  18.9","1,,,0,5,2","  24.4",",,,0,3,2","  19.4","1,,,0,5,2","  26.6",",,,0,3,2","  23.1","1,,,0,5,2","  28.7",",,,0,3,2","  23.8","1,,,0,5,2","93.5",",,,0","","","","","","","","","0",",,,0","20.77",",0","27.59",",,,0","13.95",",,,0","16285","1,X","","","320",",X","310",",X","","","","","13.4",",X","17.0",",X","",""
"USW00003816","2000-10","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.0",",X","846.9","0","39.6",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","24",",0","0",",0","22","","3","","20001010","+,,0","20001031","+,,0","20001031","+,,0","1","","20001005",",,0","20001005","+,,0","-1.1",",0,10,+","0",",,0,31,+","0",",,0,31,+","27.4",",,0,05,","31.1",",0,05,+","119.9","0","  24.4","1,,,0,3,2","  20.0","1,,,0,5,2","87.7",",0","  26.1","1,,,0,3,2","  21.1",",,,0,5,2","  17.8","1,,,0,3,2","  15.6","1,,,0,5,2","  20.0","1,,,0,3,2","  16.1",",,,0,5,2","  20.8","1,,,0,3,2","  17.4","1,,,0,5,2","  22.6","1,,,0,3,2","  18.3",",,,0,5,2","31.5",",,,0","","","","","","","","","0",",,,0","16.78",",0","24.34",",,,0","9.22",",,,0","12522","3,X","","","10",",X","10",",X","","","","","9.8",",X","11.6",",X","",""
"USW00003816","2000-11","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.8",",X","848.8","0","1.9",",0","10",",0","6",",0","3",",0","0",",0","0",",0","0",",0","13",",0","0",",0","3",",0","0",",0","19","","1","","20001118",",,0","20001130","+,,0","20001130","+,,0","1","","20001106",",,0","20001101",",,0","-8.3",",0,18,","0",",,0,30,+","0",",,0,30,+","38.4",",,0,06,","27.8",",0,01,","462.8","0","","","","","342.9",",0","","","","","","","","","","","","","","","","","","","","","121.0",",,,0","","","","","","","","","0",",,,0","6.97",",0","12.29",",,,0","1.64",",,,0","8157","2,X","","","260",",X","250",",X","","","","","13.4",",X","16.1",",X","",""
"USW00003816","2000-12","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","3.2",",X","848.8","0","0.0",",0","11",",0","5",",0","0",",0","13",",0","2",",0","0",",0","30",",0","18",",0","0",",0","0",",0","13","","1","","20001222",",,0","20001214",",,0","20001213",",,0","1","","20001216",",,0","20001211",",,0","-15.6",",0,22,","76",",,0,14,","91",",,0,13,","24.1",",,0,16,","15.6",",0,11,","1136.6","0","","","","","673.8",",0","","","","","","","","","","","","","","","","","","","","","72.3",",,,0","","","","","","","","","163",",,,0","-3.40",",0","0.93",",,,0","-7.73",",,,0","6347","1,X","","","280",",X","280",",X","","","","","14.8",",X","19.7",",X","",""
"USW00003816","2001-01","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","2.9",",X","0.0","0","0.0",",0","8",",0","3",",0","0",",0","2",",0","0",",0","0",",0","27",",0","5",",0","0",",0","0",",0","21","","1","","20010103",",,0","20010102","+,,0","20010101",",,0","","","20010129",",,0","20010129",",,0","-15.0",",0,03,","25",",,0,02,+","20",",,0,01,","14.0",",,0,29,","14.4",",0,29,","1699.3","0","   7.2",",,,0,3,2","   2.2",",,,0,5,2","562.7",",0","   8.3",",,,0,3,2","   2.8",",,,0,5,2","   3.3",",,,0,3,2","   0.0",",,,0,5,2","   3.3",",,,0,3,2","   1.1",",,,0,5,2","   4.9",",,,0,3,2","   1.3",",,,0,5,2","   5.8",",,,0,3,2","   1.7",",,,0,5,2","26.7",",,,0","","","","","","","","","33",",,,0","0.18",",0","5.17",",,,0","-4.81",",,,0","7032","3,X","","","250",",X","250",",X","","","","","14.8",",X","19.7",",X","",""
